A,B,result,weight1,weight2,weight3,weight4,backwardweight1,backwardweight2,backwardweight3,backwardweight4,Diff1,Diff2,Diff3,Diff4,SUM1,SUM2,SUM3,SUM4,Normalized_weight1,Normalized_weight2,Normalized_weight3,Normalized_weight4,Normalized_backward_weight1,Normalized_backward_weight2,Normalized_backward_weight3,Normalized_backward_weight4,Weight_greater_than_mean,Backward_weight_greater_than_mean
Newton's laws of motion,Force,1,9428,90.72592593,335.68,362.7777778,22855,236.5392157,534.5,218.3785714,13427,145.8132898,198.82,144.3992063,32283,327.2651416,870.18,581.1563492,0.000754095,0.002516868,2.68E-05,0.01006398,0.019270186,0.000199438,0.074587358,0.133323158,1,1
Newton's laws of motion,Force field (physics),0,365,0,336.2857143,155.8770764,0,0,419.8070175,171.614486,365,0,83.52130326,15.73740957,365,0,756.0927318,327.4915624,2.92E-05,0,2.69E-05,0.009641488,0,0,0.013293571,0.040805136,1,1
Newton's laws of motion,Gauge theory,0,165,0,30.62162162,97.5984,0,0,37.84507042,102.5985915,165,0,7.223448801,5.000191549,165,0,68.46669204,200.1969915,1.32E-05,0,2.45E-06,0.012534818,0,0,0.000304385,0.006601545,1,0
Newton's laws of motion,Hypotheses non fingo,0,760,165.8965517,368.0285714,147.52,0,16.69565217,2340.03125,1416.876033,760,149.2008996,1972.002679,1269.356033,760,182.5922039,2708.059821,1564.396033,6.08E-05,0.000988623,2.94E-05,0.005304986,0,0.001662086,0.015058216,0.034476178,1,1
Newton's laws of motion,Impulse (physics),0,1491,24.125,307.8863636,201.2070099,1938,47.18947368,388.4593023,158.1517056,447,23.06447368,80.57293869,43.05530429,3429,71.31447368,696.345666,359.3587154,0.000119257,0.00011898,2.46E-05,0.037749326,0.032532062,0.000792142,0.025034649,0.066012565,1,1
Newton's laws of motion,Inertial frame of reference,0,28468,147.8478261,176.459893,126.7809026,2839,195.45,197.1495017,136.0139594,25629,47.60217391,20.68960861,9.23305684,31307,343.2978261,373.6093947,262.7948619,0.002277004,0.002795105,1.41E-05,0.03983425,0.010609554,0.000730411,0.009000091,0.032510557,1,1
Newton's laws of motion,Isaac Newton,1,12845,192.7165354,250.0377358,403.3007519,74881,1557.190909,229.4691358,180.0380228,62036,1364.474374,20.56860005,223.2627291,87726,1749.907445,479.5068717,583.3387747,0.001027403,0.005029421,2.00E-05,0.055111978,0.00569995,0.000118534,0.003679457,0.01874668,1,1
Newton's laws of motion,Kepler's laws of planetary motion,0,6065,356.2089552,333.440678,142.6832797,2348,45.42857143,1124.029412,478.8974359,3717,310.7803838,790.5887338,336.2141562,8413,401.6375267,1457.47009,621.5807156,0.000485107,0.004904277,2.67E-05,0.018237226,0.011842975,0.000229135,0.00629124,0.021522107,1,1
Newton's laws of motion,Lagrangian mechanics,0,1047,491.375,253.5494505,182.6659552,1530,207.4693878,221.4204545,131.0695489,483,283.9056122,32.128996,51.5964063,2577,698.8443878,474.9699051,313.735504,8.37E-05,0.003231159,2.03E-05,0.035171632,0.008313997,0.001127386,0.006911216,0.024732472,1,1
Newton's laws of motion,Leonhard Euler,0,419,33.11111111,28.36363636,512.2311828,31,70.71428571,64.28846154,258.9767442,388,37.6031746,35.92482517,253.2544386,450,103.8253968,92.6520979,771.207927,3.35E-05,0.000122473,2.27E-06,0.019578268,5.47E-05,0.00012479,0.000910926,0.009103268,1,1
Newton's laws of motion,List of scientific laws named after people,0,875,39.14285714,0,0,1385,22.57894737,0,0,510,16.56390977,0,0,2260,61.72180451,0,0,7.00E-05,0.00011261,0,0,0.012517172,0.000204061,0,0,0,0
Newton's laws of motion,Lorentz factor,0,57,18.02941176,83.60465116,90.6971831,0,38.45,71.46666667,147.4412811,57,20.42058824,12.1379845,56.74409804,57,56.47941176,155.0713178,238.1384642,4.56E-06,0.000125967,6.69E-06,0.005293068,0,0.000419627,0.002050793,0.039629862,0,0
Newton's laws of motion,Mass,1,2232,147.3877551,275.5671642,193.2786003,2768,134.6046512,357.6747967,170.3112676,536,12.78310394,82.10763257,22.96733266,5000,281.9924063,633.2419609,363.5898679,0.000178526,0.002968129,2.20E-05,0.029509911,0.005666267,0.000275544,0.006436582,0.017691457,1,1
Newton's laws of motion,Modified Newtonian dynamics,0,810,0,154.2361111,181.0894632,1194,0,290.4819277,138.9491525,384,0,136.2458166,42.14031068,2004,0,444.7180388,320.0386158,6.48E-05,0,1.23E-05,0.018717873,0.04026031,0,0.004327112,0.014713259,1,1
Newton's laws of motion,Momentum,0,5243,113.7432432,176.2772727,158.0915438,14701,157.2983425,197.0996441,134.5978723,9458,43.5550993,20.8223714,23.49367149,19944,271.0415858,373.3769169,292.6894162,0.00041936,0.003459256,1.41E-05,0.041875198,0.022643189,0.000242278,0.007650345,0.026214776,1,1
Newton's laws of motion,Motion (physics),0,167,189.0576923,0,0,2311,210.8956522,0,0,2144,21.83795987,0,0,2478,399.9533445,0,0,1.34E-05,0.002020194,0,0,0.015440017,0.001409014,0,0,1,1
Newton's laws of motion,Net force,1,817,114.8028169,323.1538462,243.3561644,2936,33.42857143,272.0410959,159.4795918,2119,81.37424547,51.11275026,83.87657255,3753,148.2313883,595.194942,402.8357562,6.53E-05,0.001674967,2.58E-05,0.018252844,0.210904389,0.002401305,0.013004209,0.040937162,1,1
Newton's laws of motion,Newton's law of universal gravitation,0,10272,640.5392157,264.9166667,230.3115657,2733,139.6134454,561.3116279,263.4199262,7539,500.9257703,296.3949612,33.1083605,13005,780.1526611,826.2282946,493.7314919,0.000821603,0.013425832,2.12E-05,0.060152907,0.021953571,0.001121483,0.008504429,0.025153044,1,1
Newton's laws of motion,Noether's theorem,0,631,11.5,57.90740741,324.8456376,178,0,48.89655172,127.1736641,453,11.5,9.010855683,197.6719735,809,11.5,106.8039591,452.0193017,5.05E-05,9.45E-06,4.63E-06,0.019892466,0.002555525,0,0.001722586,0.020238265,1,1
Newton's laws of motion,Operator (physics),0,41,0,323.65,260.544,0,0,263.9361702,95.40686275,41,0,59.71382979,165.1371373,41,0,587.5861702,355.9508627,3.28E-06,0,2.59E-05,0.013384939,0,0,0.008576691,0.013456521,1,0
Newton's laws of motion,Parallel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newton's laws of motion,Philosophiæ Naturalis Principia Mathematica,0,9698,1060.852941,292.1875,421.2612086,3968,319.4418605,710.9007634,386.366212,5730,741.4110807,418.7132634,34.89499661,13666,1380.294802,1003.088263,807.6274205,0.000775691,0.022235693,2.34E-05,0.088816601,0.028205055,0.002270634,0.014196199,0.056128551,1,1
Newton's laws of motion,Plasticity (physics),0,367,0,0,216.28125,0,0,0,156.1285714,367,0,0,60.15267857,367,0,0,372.4098214,2.94E-05,0,0,0.007111057,0,0,0,0.007608878,1,0
Newton's laws of motion,Principle of relativity,0,1306,26.61538462,57.89189189,141.8163265,253,60.48837209,43.6122449,202.4782609,1053,33.87298748,14.27964699,60.66193434,1559,87.10375671,101.5041368,344.2945874,0.00010446,0.000142201,4.63E-06,0.014279652,0.008812567,0.002106948,0.000221883,0.009670647,1,1
Newton's laws of motion,Quantum mechanics,1,736,141.8591549,233.025641,164.8668981,667,39.16,221.2715232,145.1296703,69,102.6991549,11.75411785,19.73722782,1403,181.0191549,454.2971642,309.9965685,5.89E-05,0.002069717,1.86E-05,0.029271335,0.000273326,1.60E-05,0.002521768,0.009967821,1,1
Newton's laws of motion,Quantum state,0,24,0,25.5625,26.58730159,0,0,85.85714286,28.3422619,24,0,60.29464286,1.754960317,24,0,111.4196429,54.92956349,1.92E-06,0,2.04E-06,0.001032598,0,0,0.001038105,0.002056131,0,0
Newton's laws of motion,Reaction (physics),0,2393,15.69230769,383.1578947,355.2270451,2609,15.25,569.6666667,243.8890511,216,0.442307692,186.5087719,111.337994,5002,30.94230769,952.8245614,599.1160962,0.000191403,4.19E-05,3.06E-05,0.043724834,0.468654572,0.002739357,0.04652752,0.227415844,1,1
Newton's laws of motion,René Descartes,0,163,235.4594595,28.36363636,613.1742424,0,143.8666667,67.66666667,322.5294118,163,91.59279279,39.3030303,290.6448307,163,379.3261261,96.03030303,935.7036542,1.30E-05,0.001790248,2.27E-06,0.016632332,0,0.000123842,0.000522075,0.01057588,1,1
Newton's laws of motion,Rigid body,0,529,13,132.8584906,121.1463991,0,17.35714286,207.5223881,153.896,529,4.357142857,74.66389749,32.74960094,529,30.35714286,340.3808786,275.0423991,4.23E-05,2.67E-06,1.06E-05,0.021085759,0,0.000336346,0.005757543,0.027880645,1,1
Newton's laws of motion,Semiconductor,0,73,0,11.5,45.18823529,0,0,21,68.71186441,73,0,9.5,23.52362911,73,0,32.5,113.9000997,5.84E-06,0,9.20E-07,0.000789296,0,0,3.04E-05,0.000838476,0,0
Newton's laws of motion,Special relativity,0,1802,61.07092199,12,259.0528846,155,244.2967033,62.31034483,313.9607843,1647,183.2257813,50.31034483,54.9078997,1957,305.3676253,74.31034483,573.0136689,0.000144132,0.001769493,9.60E-07,0.011072536,0.000120852,0.000190475,0.000275557,0.009766958,1,1
Newton's laws of motion,Speed of light,0,361,43.95454545,47.74074074,171.3378788,0,112,39.25423729,218.2652439,361,68.04545455,8.486503453,46.92736511,361,155.9545455,86.99497803,389.6031227,2.89E-05,0.000397422,3.82E-06,0.023237673,0,0.000113392,0.000122375,0.007565576,1,1
Newton's laws of motion,Spin (physics),0,0,0,120.372549,75.54427646,0,0,226.8026316,92.84813754,0,0,106.4300826,17.30386108,0,0,347.1751806,168.392414,0,0,9.63E-06,0.0071875,0,0,0.003346987,0.006292033,0,1
Newton's laws of motion,Standard Model,0,43,16.85185185,54.52173913,72.43203883,0,13.88888889,46.53448276,119.3724138,43,2.962962963,7.987256372,46.94037496,43,30.74074074,101.0562219,191.8044526,3.44E-06,9.35E-05,4.36E-06,0.009198447,0,1.18E-05,0.000317272,0.008138806,0,0
Newton's laws of motion,Superconductivity,0,59,0,47.45454545,101.3571429,286,0,70.14634146,124.7361111,227,0,22.69179601,23.37896825,345,0,117.6008869,226.093254,4.72E-06,0,3.80E-06,0.002915934,0.000976659,0,0.000633151,0.001977166,0,1
Newton's laws of motion,Thrust,0,0,137.8846154,87.13636364,141.4413146,0,33.33870968,57.3255814,98.79545455,0,104.5459057,29.81078224,42.64586001,0,171.2233251,144.461945,240.2367691,0,0.00073669,6.97E-06,0.006190863,0,0.000660617,0.001860535,0.01640516,1,0
Newton's laws of motion,Uniform circular motion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newton's laws of motion,Wave function,0,28,12.2,295.358209,103.5508772,0,0,273.3064516,105.9776358,28,12.2,22.05175734,2.42675859,28,12.2,568.6646606,209.528513,2.24E-06,1.25E-05,2.36E-05,0.006064486,0,0,0.003274879,0.0064108,1,1
Newton's laws of motion,Wolfram Demonstrations Project,0,10,14.25,0,0,0,0,0,0,10,14.25,0,0,10,14.25,0,0,8.00E-07,1.17E-05,0,0,0,0,0,0,0,0
Philosophiæ Naturalis Principia Mathematica,Aether (classical element),0,1410,0,0,43.38666667,449,0,0,111.3833333,961,0,0,67.99666667,1859,0,0,154.77,0.000400901,0,0,0.000496032,0.002383379,0,0,0.00937342,0,1
Philosophiæ Naturalis Principia Mathematica,Astronomia nova,0,558,42.73333333,44.4893617,265.5824176,0,14.875,85.75510204,249.4776119,558,27.85833333,41.26574034,16.10480564,558,57.60833333,130.2444637,515.0600295,0.000158655,9.77E-05,1.26E-05,0.011052328,0,0.00244856,0.000915638,0.01821143,1,1
Philosophiæ Naturalis Principia Mathematica,Bodmer Library,0,1352,0,0,31.34210526,0,0,0,141.6851852,1352,0,0,110.3430799,1352,0,0,173.0272904,0.00038441,0,0,0.000181553,0,0,0,0.00119034,0,0
Philosophiæ Naturalis Principia Mathematica,Calculus,1,5049,1264.333333,182.6190476,554.419708,2257,320.3301887,3287.84375,519.0635294,2792,944.0031447,3105.224702,35.35617862,7306,1584.663522,3470.462798,1073.483237,0.001435567,0.010985713,5.19E-05,0.069470795,0.003063093,0.000434737,0.009318611,0.039077745,1,1
Philosophiæ Naturalis Principia Mathematica,De Historia piscium,0,1935,0,41.10416667,479.8153409,799,0,76.92857143,137.7767584,1136,0,35.82440476,342.0385825,2734,0,118.0327381,617.5920993,0.000550173,0,1.17E-05,0.02574593,0.290228841,0,0.00099651,0.020842972,1,1
Philosophiæ Naturalis Principia Mathematica,Dialogue Concerning the Two Chief World Systems,0,1415,0,33,319.1401869,0,0,14.25,206.75,1415,0,18.75,112.3901869,1415,0,47.25,525.8901869,0.000402323,0,9.38E-06,0.005205435,0,0,4.57E-05,0.009279906,1,0
Philosophiæ Naturalis Principia Mathematica,Empiricism,0,1310,48.375,0,58.04054054,0,12.5,0,24,1310,35.875,0,34.04054054,1310,60.875,0,82.04054054,0.000372468,5.90E-05,0,0.000654719,0,4.65E-05,0,9.56E-05,0,0
Philosophiæ Naturalis Principia Mathematica,Firmin Abauzit,0,520,37.53333333,627.5625,344.2979351,0,0,1940.474576,737.8653846,520,37.53333333,1312.912076,393.5674495,520,37.53333333,2568.037076,1082.16332,0.00014785,8.58E-05,0.000178433,0.017792047,0,0,0.018291097,0.055169973,1,1
Philosophiæ Naturalis Principia Mathematica,Fran?ois Jacquier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philosophiæ Naturalis Principia Mathematica,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philosophiæ Naturalis Principia Mathematica,Harry Ransom Center,0,0,0,0,31.08108108,0,0,0,157.3153153,0,0,0,126.2342342,0,0,0,188.3963964,0,0,0,0.000175303,0,0,0,0.000705045,0,0
Philosophiæ Naturalis Principia Mathematica,Huygens,1,0,0,12,32.13333333,0,0,0,66.46268657,0,0,12,34.32935323,0,0,12,98.5960199,0,0,3.41E-06,0.00014695,0,0,0,0.009153323,0,0
Philosophiæ Naturalis Principia Mathematica,Ivor Grattan-Guinness,0,1275,0,0,0,0,0,0,0,1275,0,0,0,1275,0,0,0,0.000362517,0,0,0,0,0,0,0,0,0
Philosophiæ Naturalis Principia Mathematica,Kepler's laws of planetary motion,0,2878,389.115942,179.3970588,193.2822823,364,87.22857143,2031.153846,575.3132353,2514,301.8873706,1851.756787,382.030953,3242,476.3445135,2210.550905,768.5955176,0.000818293,0.004092794,5.10E-05,0.019622668,0.001835964,0.000439968,0.008693523,0.032200522,1,1
Philosophiæ Naturalis Principia Mathematica,Latin,1,368,39.68085106,204.6,1139.345423,0,14,18,246.9906103,368,25.68085106,186.6,892.3548128,368,53.68085106,222.6,1386.336033,0.000104632,0.000284296,5.82E-05,0.100560116,0,8.29E-06,1.67E-05,0.006969082,1,0
Philosophiæ Naturalis Principia Mathematica,Opticks,0,103,375.65625,345.3,257.7837838,1183,63.58333333,3287.84375,1317.333333,1080,312.0729167,2942.54375,1059.54955,1286,439.2395833,3633.14375,1575.117117,2.93E-05,0.001832451,9.82E-05,0.010177642,0.107194636,0.005761447,0.019545801,0.055798542,1,1
Philosophiæ Naturalis Principia Mathematica,Richard S. Westfall,0,0,53.58333333,627.5625,363.9766537,0,0,1518.666667,1152.397463,0,53.58333333,891.1041667,788.4208093,0,53.58333333,2146.229167,1516.374117,0,0.000196035,0.000178433,0.014259308,0,0,0.021247233,0.105918267,1,1
Philosophiæ Naturalis Principia Mathematica,Robert Hooke,0,1094,188.8478261,177.4942529,355.4342342,230,135.59375,1377.777778,584.3271605,864,53.25407609,1200.283525,228.8929263,1324,324.4415761,1555.272031,939.7613947,0.000311054,0.001324224,5.05E-05,0.030070734,0.001357757,0.00080045,0.006861622,0.023280573,1,1
Philosophiæ Naturalis Principia Mathematica,Samuel Pepys,0,22,135.1538462,0,489.3548387,78,15,0,36.425,56,120.1538462,0,452.9298387,100,150.1538462,0,525.7798387,6.26E-06,0.000535665,0,0.002312477,0.000435983,8.38E-05,0,0.000171841,1,0
Philosophiæ Naturalis Principia Mathematica,Teleological argument,0,1377,18,0,70.34666667,0,0,0,84.40251572,1377,18,0,14.05584906,1377,18,0,154.7491824,0.000391518,5.49E-06,0,0.00160852,0,0,0,0.000791762,0,0
Philosophiæ Naturalis Principia Mathematica,University of Wisconsin–Madison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philosophiæ Naturalis Principia Mathematica,Worcester Polytechnic Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantum mechanics,Bohr–Einstein debates,0,3482,197.691358,283.1769912,320.3975469,569,84.77777778,1254.443396,357.8330383,2913,112.9135802,971.2664051,37.43549145,4051,282.4691358,1537.620387,678.2305852,0.000135892,0.00120858,1.11E-05,0.033516219,0.024242682,0.003612022,0.01562569,0.071274211,1,1
Quantum mechanics,Bra-ket notation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantum mechanics,Classical mechanics,0,1479,261.48125,189.8977778,259.9887518,9735,42.91509434,199.9842767,267.2817431,8256,218.5661557,10.08649895,7.292991236,11214,304.3963443,389.8820545,527.2704949,5.77E-05,0.003157644,7.41E-06,0.054079962,0.010758987,4.74E-05,0.005239188,0.058616296,1,1
Quantum mechanics,Continuous function,0,43,0,17.66666667,172.9690722,0,0,49.45454545,81.01785714,43,0,31.78787879,91.95121502,43,0,67.12121212,253.9869293,1.68E-06,0,6.89E-07,0.001266318,0,0,0.000436982,0.003644461,0,0
Quantum mechanics,Determinism,0,2579,29.24615385,88.04,18,870,17.61363636,18.31578947,25.42857143,1709,11.63251748,69.72421053,7.428571429,3449,46.85979021,106.3557895,43.42857143,0.000100651,0.000143478,3.44E-06,5.16E-05,0.004178032,8.46E-05,0.000441107,0.001804988,0,0
Quantum mechanics,Frequency,1,904,50.22413793,121.0943396,182.3809524,0,13.375,46.42553191,129.1283333,904,36.84913793,74.66880771,53.25261905,904,63.59913793,167.5198715,311.5092857,3.53E-05,0.000219858,4.73E-06,0.007226723,0,5.65E-05,0.000732391,0.026005242,1,0
Quantum mechanics,Grand Unified Theory,0,3254,28.13636364,90.01369863,92.34649123,0,14.2,98.47368421,123.7644394,3254,13.93636364,8.45998558,31.41794818,3254,42.33636364,188.4873828,216.1109306,0.000126994,4.67E-05,3.51E-06,0.007945621,0,6.84E-05,0.00276856,0.020213746,0,1
Quantum mechanics,List of quantum-mechanical systems with analytical solutions,0,3944,0,780.2769231,380.3365907,0,0,235.3777778,426.4111232,3944,0,544.8991453,46.07453257,3944,0,1015.654701,806.7477139,0.000153923,0,3.05E-05,0.026438106,0,0,0.006445967,0.237962193,1,1
Quantum mechanics,Many-worlds interpretation,0,4584,443.4255319,173.8842105,423.1371974,3094,265.4303797,348.5329341,328.8620485,1490,177.9951522,174.6487236,94.27514881,7678,708.8559117,522.4171447,751.9992459,0.0001789,0.001572973,6.79E-06,0.043529098,0.0102431,0.000878743,0.011383935,0.108636437,1,1
Quantum mechanics,Molecular physics,0,133,20.83333333,145.2247191,117.2054795,0,0,208.6393443,90.38598131,133,20.83333333,63.41462516,26.81949814,133,20.83333333,353.8640634,207.5914608,5.19E-06,4.72E-05,5.67E-06,0.00774916,0,0,0.011366106,0.028790503,1,1
Quantum mechanics,Niels Bohr,0,5844,178.3468208,198.0253165,239.1751152,512,116.8166667,292.7345133,102.5776294,5332,61.53015414,94.70919682,136.5974858,6356,295.1634875,490.7598297,341.7527446,0.000228074,0.002328703,7.73E-06,0.015668893,0.001283546,0.000292851,0.006504175,0.012081458,1,1
Quantum mechanics,Position operator,0,137,14.45454545,24,505.5759717,13,12,35.77777778,469.2814208,124,2.454545455,11.77777778,36.29455097,150,26.45454545,59.77777778,974.8573925,5.35E-06,1.20E-05,9.37E-07,0.021597599,0.002025869,0.001870033,0.000516148,0.275316902,1,0
Quantum mechanics,Princeton University Press,0,0,13.71428571,0,49.7826087,0,0,0,247.2195122,0,13.71428571,0,197.4369035,0,13.71428571,0,297.0021209,0,7.25E-06,0,0.000172838,0,0,0,0.00638528,0,0
Quantum mechanics,Quantum entanglement,0,16018,55.52713178,291.2654639,253.9257384,8176,100.0666667,475.3497409,295.9865433,7842,44.53953488,184.084277,42.06080492,24194,155.5937984,766.6152049,549.9122817,0.000625135,0.000540627,1.14E-05,0.045421103,0.018376379,0.00022491,0.016747868,0.064245509,1,1
Quantum mechanics,Quantum superposition,0,2948,30.02985075,189.4039409,279.6458472,13342,86.62162162,263.7714286,297.0810263,10394,56.59177088,74.36748768,17.43517916,16290,116.6514724,453.1753695,576.7268735,0.000115052,0.000151856,7.39E-06,0.031764899,0.080354615,0.000521694,0.019488133,0.132709025,1,1
Quantum mechanics,Reductionism,1,922,22.5625,0,0,0,13.33333333,0,0,922,9.229166667,0,0,922,35.89583333,0,0,3.60E-05,2.72E-05,0,0,0,0.000274682,0,0,0,0
Quantum mechanics,Self-adjoint operator,0,1505,24.44444444,138.880597,416.501171,137,10.5,33.46478873,404.7841021,1368,13.94444444,105.4158083,11.7170689,1642,34.94444444,172.3453857,821.285273,5.87E-05,3.32E-05,5.42E-06,0.026845822,0.002955963,0.000226552,0.001006513,0.087365634,1,1
Quantum mechanics,Stephen Hawking,0,859,244.537037,28.36363636,305.8658537,32871,958.0714286,203.4811321,235.5905172,32012,713.5343915,175.1174957,70.27533642,33730,1202.608466,231.8447684,541.4563709,3.35E-05,0.000996646,1.11E-06,0.007571945,0.004143288,0.000120762,0.003031082,0.01536185,1,1
Quantum mechanics,The Feynman Lectures on Physics,0,88,26.64150943,215.6153846,214.7094595,1253,23.85714286,221.9452055,143.6940299,1165,2.784366577,6.329820864,71.01542961,1341,50.49865229,437.5605901,358.4034893,3.43E-06,0.000106571,8.41E-06,0.007195099,0.038148881,0.000726355,0.004539262,0.026973053,1,1
Special relativity,Absolute time and space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special relativity,Aether drag hypothesis,0,275,0,444.6642336,518.8156028,10,0,732.8165138,181.9861111,265,0,288.1522802,336.8294917,285,0,1177.480747,700.8017139,2.30E-05,0,3.71E-05,0.011155419,0.001718213,0,0.012186392,0.003998105,1,0
Special relativity,Algebra of physical space,0,41,0,623.6545455,322.4556962,0,0,518.1666667,212.2777778,41,0,105.4878788,110.1779184,41,0,1141.821212,534.733474,3.43E-06,0,5.21E-05,0.003884641,0,0,0.013715511,0.01123769,1,1
Special relativity,Einstein notation,0,0,39.47619048,294.3833333,245.9222222,0,45.40909091,1160.018182,150.9561404,0,5.932900433,865.6348485,94.96608187,0,84.88528139,1454.401515,396.8783626,0,0.000126418,2.46E-05,0.003375157,0,0.000731426,0.007482449,0.002018236,1,0
Special relativity,Electromagnetic tensor,0,62,0,73.95238095,459.6315789,472,0,49.2345679,192.5485714,410,0,24.71781305,267.0830075,534,0,123.1869489,652.1801504,5.18E-06,0,6.18E-06,0.013317332,0.008332892,0,0.001592038,0.01345168,0,1
Special relativity,Fine structure,0,59,0,10,30.525,1182,0,41.92857143,20.92857143,1123,0,31.92857143,9.596428571,1241,0,51.92857143,51.45357143,4.93E-06,0,8.35E-07,0.000372391,0.037834896,0,0.000531259,0.001060707,0,0
Special relativity,Four-acceleration,0,47,0,467.1923077,1782.963855,0,0,1114.979167,406.4098361,47,0,647.786859,1376.554019,47,0,1582.171474,2189.373691,3.93E-06,0,3.90E-05,0.045134058,0,0,0.057786005,0.040151335,1,1
Special relativity,Four-momentum,1,525,0,430.9527559,710.7410072,491,0,257.3888889,275.2547771,34,0,173.563867,435.4862301,1016,0,688.3416448,985.9957843,4.39E-05,0,3.60E-05,0.015065374,0.011179672,0,0.016342786,0.021777111,1,1
Special relativity,Four-vector,0,777,0,614.4458599,1006.576923,791,0,595.8993289,289.1704036,14,0,18.54653101,717.4065195,1568,0,1210.345189,1295.747327,6.49E-05,0,5.13E-05,0.023945578,0.024283171,0,0.028917071,0.021001671,1,1
Special relativity,Frame of reference,0,914,23.44444444,51.5,97.54761905,268,23.76470588,79.87096774,133.3461538,646,0.320261438,28.37096774,35.7985348,1182,47.20915033,131.3709677,230.8937729,7.64E-05,3.22E-05,4.30E-06,0.000624769,0.001249155,0.000110768,0.002331388,0.003264507,0,1
Special relativity,Galileo Galilei,0,962,97.82608696,18.22580645,120.9935065,414,159.9649123,31,167.8309859,548,62.13882532,12.77419355,46.83747942,1376,257.7909992,49.22580645,288.8244924,8.04E-05,0.000686225,1.52E-06,0.002841427,0.000368132,0.000142242,0.000181877,0.0033291,0,1
Special relativity,Gravitation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special relativity,Günter Nimtz,0,0,0,53.38095238,124.8387097,0,0,52.46511628,279.5,0,0,0.915836102,154.6612903,0,0,105.8460687,404.3387097,0,0,4.46E-06,0.000590153,0,0,0.000278806,0.001947288,0,0
Special relativity,Gustav Herglotz,0,26,0,101.1071429,2638.325,0,0,2497.78125,481.9626168,26,0,2396.674107,2156.362383,26,0,2598.888393,3120.287617,2.17E-06,0,8.45E-06,0.032186372,0,0,0.107446327,0.069324113,0,1
Special relativity,Invariant (physics),0,8395,0,11,521.9142857,0,0,99.92,172.9493671,8395,0,88.92,348.9649186,8395,0,110.92,694.8636528,0.000701302,0,9.19E-07,0.002785614,0,0,0.009248427,0.050584969,1,1
Special relativity,Kip Thorne,0,41,13.83333333,0,196.6170213,0,20.6875,0,59.99019608,41,6.854166667,0,136.6268252,41,34.52083333,0,256.6072174,3.43E-06,1.27E-05,0,0.004227601,0,9.87E-05,0,0.000693507,0,0
Special relativity,Mechanics,1,0,160.1111111,315.1410256,168.456446,0,103.36,141.7848101,241.9365559,0,56.75111111,173.3562155,73.4801099,0,263.4711111,456.9258358,410.3930019,0,0.000659233,2.63E-05,0.007372644,0,0.000481701,0.002986888,0.010677306,0,1
Special relativity,Nuclide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special relativity,Observer (special relativity),0,0,0,31.33333333,1015.888889,0,0,14.875,263.4411765,0,0,16.45833333,752.4477124,0,0,46.20833333,1279.330065,0,0,2.62E-06,0.009759791,0,0,0.00024732,0.037231014,0,0
Special relativity,Particle accelerator,0,89,27.15,14.64285714,125.4830508,0,0,103.4347826,123.7590361,89,27.15,88.79192547,1.724014703,89,27.15,118.0776398,249.242087,7.43E-06,8.28E-05,1.22E-06,0.004515968,0,0,0.000722736,0.003120614,0,1
Special relativity,Poynting vector,0,0,0,53.38095238,188.9384615,0,0,53.82352941,169.8648649,0,0,0.442577031,19.07359667,0,0,107.2044818,358.8033264,0,0,4.46E-06,0.001872783,0,0,0.000852105,0.002926493,0,0
Special relativity,Relativity of simultaneity,0,9657,16,50.17391304,132.4482759,2553,13.5,71.73913043,213.3793103,7104,2.5,21.56521739,80.93103448,12210,29.5,121.9130435,345.8275862,0.000806727,2.44E-06,4.19E-06,0.000585731,0.06913266,0.000365566,0.001487628,0.005579057,0,1
Special relativity,String theory,0,329,39.90322581,30.03529412,150.8811881,0,89.86,131.3723404,117.6238095,329,49.95677419,101.3370463,33.2573786,329,129.7632258,161.4076345,268.5049976,2.75E-05,0.000188636,2.51E-06,0.009295446,0,6.88E-05,0.001405053,0.005620894,0,1
Special relativity,Theory of relativity,1,3224,3451.442623,534.7096774,419.5654281,79929,771.68,524.8571429,266.954698,76705,2679.762623,9.852534562,152.6107301,83153,4223.122623,1059.56682,686.5201261,0.000269327,0.032105855,4.47E-05,0.03960446,0.12402284,0.001197387,0.009533569,0.008975163,1,1
