A,B,result,weight1,weight2,weight3,weight4,backwardweight1,backwardweight2,backwardweight3,backwardweight4,Diff1,Diff2,Diff3,Diff4,SUM1,SUM2,SUM3,SUM4,Normalized_weight1,Normalized_weight2,Normalized_weight3,Normalized_weight4,Normalized_backward_weight1,Normalized_backward_weight2,Normalized_backward_weight3,Normalized_backward_weight4,Weight_greater_than_mean,Backward_weight_greater_than_mean
Newton's laws of motion,Operator (physics),0,41,0,323.65,260.544,0,0,263.9361702,95.40686275,41,0,59.71382979,165.1371373,41,0,587.5861702,355.9508627,3.28E-06,0,2.59E-05,0.013384939,0,0,0.008576691,0.013456521,1,0
Newton's laws of motion,Parallel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newton's laws of motion,Philosophiæ Naturalis Principia Mathematica,0,9698,1060.852941,292.1875,421.2612086,3968,319.4418605,710.9007634,386.366212,5730,741.4110807,418.7132634,34.89499661,13666,1380.294802,1003.088263,807.6274205,0.000775691,0.022235693,2.34E-05,0.088816601,0.028205055,0.002270634,0.014196199,0.056128551,1,1
Newton's laws of motion,Plasticity (physics),0,367,0,0,216.28125,0,0,0,156.1285714,367,0,0,60.15267857,367,0,0,372.4098214,2.94E-05,0,0,0.007111057,0,0,0,0.007608878,1,0
Newton's laws of motion,Principle of relativity,0,1306,26.61538462,57.89189189,141.8163265,253,60.48837209,43.6122449,202.4782609,1053,33.87298748,14.27964699,60.66193434,1559,87.10375671,101.5041368,344.2945874,0.00010446,0.000142201,4.63E-06,0.014279652,0.008812567,0.002106948,0.000221883,0.009670647,1,1
Newton's laws of motion,Quantum mechanics,1,736,141.8591549,233.025641,164.8668981,667,39.16,221.2715232,145.1296703,69,102.6991549,11.75411785,19.73722782,1403,181.0191549,454.2971642,309.9965685,5.89E-05,0.002069717,1.86E-05,0.029271335,0.000273326,1.60E-05,0.002521768,0.009967821,1,1
Newton's laws of motion,Quantum state,0,24,0,25.5625,26.58730159,0,0,85.85714286,28.3422619,24,0,60.29464286,1.754960317,24,0,111.4196429,54.92956349,1.92E-06,0,2.04E-06,0.001032598,0,0,0.001038105,0.002056131,0,0
Newton's laws of motion,Reaction (physics),0,2393,15.69230769,383.1578947,355.2270451,2609,15.25,569.6666667,243.8890511,216,0.442307692,186.5087719,111.337994,5002,30.94230769,952.8245614,599.1160962,0.000191403,4.19E-05,3.06E-05,0.043724834,0.468654572,0.002739357,0.04652752,0.227415844,1,1
Newton's laws of motion,René Descartes,0,163,235.4594595,28.36363636,613.1742424,0,143.8666667,67.66666667,322.5294118,163,91.59279279,39.3030303,290.6448307,163,379.3261261,96.03030303,935.7036542,1.30E-05,0.001790248,2.27E-06,0.016632332,0,0.000123842,0.000522075,0.01057588,1,1
Newton's laws of motion,Rigid body,0,529,13,132.8584906,121.1463991,0,17.35714286,207.5223881,153.896,529,4.357142857,74.66389749,32.74960094,529,30.35714286,340.3808786,275.0423991,4.23E-05,2.67E-06,1.06E-05,0.021085759,0,0.000336346,0.005757543,0.027880645,1,1
Newton's laws of motion,Semiconductor,0,73,0,11.5,45.18823529,0,0,21,68.71186441,73,0,9.5,23.52362911,73,0,32.5,113.9000997,5.84E-06,0,9.20E-07,0.000789296,0,0,3.04E-05,0.000838476,0,0
Newton's laws of motion,Special relativity,0,1802,61.07092199,12,259.0528846,155,244.2967033,62.31034483,313.9607843,1647,183.2257813,50.31034483,54.9078997,1957,305.3676253,74.31034483,573.0136689,0.000144132,0.001769493,9.60E-07,0.011072536,0.000120852,0.000190475,0.000275557,0.009766958,1,1
Newton's laws of motion,Speed of light,0,361,43.95454545,47.74074074,171.3378788,0,112,39.25423729,218.2652439,361,68.04545455,8.486503453,46.92736511,361,155.9545455,86.99497803,389.6031227,2.89E-05,0.000397422,3.82E-06,0.023237673,0,0.000113392,0.000122375,0.007565576,1,1
Newton's laws of motion,Spin (physics),0,0,0,120.372549,75.54427646,0,0,226.8026316,92.84813754,0,0,106.4300826,17.30386108,0,0,347.1751806,168.392414,0,0,9.63E-06,0.0071875,0,0,0.003346987,0.006292033,0,1
Newton's laws of motion,Standard Model,0,43,16.85185185,54.52173913,72.43203883,0,13.88888889,46.53448276,119.3724138,43,2.962962963,7.987256372,46.94037496,43,30.74074074,101.0562219,191.8044526,3.44E-06,9.35E-05,4.36E-06,0.009198447,0,1.18E-05,0.000317272,0.008138806,0,0
Newton's laws of motion,Superconductivity,0,59,0,47.45454545,101.3571429,286,0,70.14634146,124.7361111,227,0,22.69179601,23.37896825,345,0,117.6008869,226.093254,4.72E-06,0,3.80E-06,0.002915934,0.000976659,0,0.000633151,0.001977166,0,1
Newton's laws of motion,Thrust,0,0,137.8846154,87.13636364,141.4413146,0,33.33870968,57.3255814,98.79545455,0,104.5459057,29.81078224,42.64586001,0,171.2233251,144.461945,240.2367691,0,0.00073669,6.97E-06,0.006190863,0,0.000660617,0.001860535,0.01640516,1,0
Newton's laws of motion,Uniform circular motion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newton's laws of motion,Wave function,0,28,12.2,295.358209,103.5508772,0,0,273.3064516,105.9776358,28,12.2,22.05175734,2.42675859,28,12.2,568.6646606,209.528513,2.24E-06,1.25E-05,2.36E-05,0.006064486,0,0,0.003274879,0.0064108,1,1
Newton's laws of motion,Wolfram Demonstrations Project,0,10,14.25,0,0,0,0,0,0,10,14.25,0,0,10,14.25,0,0,8.00E-07,1.17E-05,0,0,0,0,0,0,0,0
Philosophiæ Naturalis Principia Mathematica,Aether (classical element),0,1410,0,0,43.38666667,449,0,0,111.3833333,961,0,0,67.99666667,1859,0,0,154.77,0.000400901,0,0,0.000496032,0.002383379,0,0,0.00937342,0,1
Philosophiæ Naturalis Principia Mathematica,Astronomia nova,0,558,42.73333333,44.4893617,265.5824176,0,14.875,85.75510204,249.4776119,558,27.85833333,41.26574034,16.10480564,558,57.60833333,130.2444637,515.0600295,0.000158655,9.77E-05,1.26E-05,0.011052328,0,0.00244856,0.000915638,0.01821143,1,1
Philosophiæ Naturalis Principia Mathematica,Bodmer Library,0,1352,0,0,31.34210526,0,0,0,141.6851852,1352,0,0,110.3430799,1352,0,0,173.0272904,0.00038441,0,0,0.000181553,0,0,0,0.00119034,0,0
Philosophiæ Naturalis Principia Mathematica,Calculus,1,5049,1264.333333,182.6190476,554.419708,2257,320.3301887,3287.84375,519.0635294,2792,944.0031447,3105.224702,35.35617862,7306,1584.663522,3470.462798,1073.483237,0.001435567,0.010985713,5.19E-05,0.069470795,0.003063093,0.000434737,0.009318611,0.039077745,1,1
Philosophiæ Naturalis Principia Mathematica,De Historia piscium,0,1935,0,41.10416667,479.8153409,799,0,76.92857143,137.7767584,1136,0,35.82440476,342.0385825,2734,0,118.0327381,617.5920993,0.000550173,0,1.17E-05,0.02574593,0.290228841,0,0.00099651,0.020842972,1,1
Philosophiæ Naturalis Principia Mathematica,Dialogue Concerning the Two Chief World Systems,0,1415,0,33,319.1401869,0,0,14.25,206.75,1415,0,18.75,112.3901869,1415,0,47.25,525.8901869,0.000402323,0,9.38E-06,0.005205435,0,0,4.57E-05,0.009279906,1,0
Philosophiæ Naturalis Principia Mathematica,Empiricism,0,1310,48.375,0,58.04054054,0,12.5,0,24,1310,35.875,0,34.04054054,1310,60.875,0,82.04054054,0.000372468,5.90E-05,0,0.000654719,0,4.65E-05,0,9.56E-05,0,0
Philosophiæ Naturalis Principia Mathematica,Firmin Abauzit,0,520,37.53333333,627.5625,344.2979351,0,0,1940.474576,737.8653846,520,37.53333333,1312.912076,393.5674495,520,37.53333333,2568.037076,1082.16332,0.00014785,8.58E-05,0.000178433,0.017792047,0,0,0.018291097,0.055169973,1,1
Philosophiæ Naturalis Principia Mathematica,Fran?ois Jacquier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philosophiæ Naturalis Principia Mathematica,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philosophiæ Naturalis Principia Mathematica,Harry Ransom Center,0,0,0,0,31.08108108,0,0,0,157.3153153,0,0,0,126.2342342,0,0,0,188.3963964,0,0,0,0.000175303,0,0,0,0.000705045,0,0
Philosophiæ Naturalis Principia Mathematica,Huygens,1,0,0,12,32.13333333,0,0,0,66.46268657,0,0,12,34.32935323,0,0,12,98.5960199,0,0,3.41E-06,0.00014695,0,0,0,0.009153323,0,0
Philosophiæ Naturalis Principia Mathematica,Ivor Grattan-Guinness,0,1275,0,0,0,0,0,0,0,1275,0,0,0,1275,0,0,0,0.000362517,0,0,0,0,0,0,0,0,0
Philosophiæ Naturalis Principia Mathematica,Kepler's laws of planetary motion,0,2878,389.115942,179.3970588,193.2822823,364,87.22857143,2031.153846,575.3132353,2514,301.8873706,1851.756787,382.030953,3242,476.3445135,2210.550905,768.5955176,0.000818293,0.004092794,5.10E-05,0.019622668,0.001835964,0.000439968,0.008693523,0.032200522,1,1
Philosophiæ Naturalis Principia Mathematica,Latin,1,368,39.68085106,204.6,1139.345423,0,14,18,246.9906103,368,25.68085106,186.6,892.3548128,368,53.68085106,222.6,1386.336033,0.000104632,0.000284296,5.82E-05,0.100560116,0,8.29E-06,1.67E-05,0.006969082,1,0
Philosophiæ Naturalis Principia Mathematica,Opticks,0,103,375.65625,345.3,257.7837838,1183,63.58333333,3287.84375,1317.333333,1080,312.0729167,2942.54375,1059.54955,1286,439.2395833,3633.14375,1575.117117,2.93E-05,0.001832451,9.82E-05,0.010177642,0.107194636,0.005761447,0.019545801,0.055798542,1,1
Philosophiæ Naturalis Principia Mathematica,Richard S. Westfall,0,0,53.58333333,627.5625,363.9766537,0,0,1518.666667,1152.397463,0,53.58333333,891.1041667,788.4208093,0,53.58333333,2146.229167,1516.374117,0,0.000196035,0.000178433,0.014259308,0,0,0.021247233,0.105918267,1,1
Philosophiæ Naturalis Principia Mathematica,Robert Hooke,0,1094,188.8478261,177.4942529,355.4342342,230,135.59375,1377.777778,584.3271605,864,53.25407609,1200.283525,228.8929263,1324,324.4415761,1555.272031,939.7613947,0.000311054,0.001324224,5.05E-05,0.030070734,0.001357757,0.00080045,0.006861622,0.023280573,1,1
Philosophiæ Naturalis Principia Mathematica,Samuel Pepys,0,22,135.1538462,0,489.3548387,78,15,0,36.425,56,120.1538462,0,452.9298387,100,150.1538462,0,525.7798387,6.26E-06,0.000535665,0,0.002312477,0.000435983,8.38E-05,0,0.000171841,1,0
Philosophiæ Naturalis Principia Mathematica,Teleological argument,0,1377,18,0,70.34666667,0,0,0,84.40251572,1377,18,0,14.05584906,1377,18,0,154.7491824,0.000391518,5.49E-06,0,0.00160852,0,0,0,0.000791762,0,0
Philosophiæ Naturalis Principia Mathematica,University of Wisconsin–Madison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philosophiæ Naturalis Principia Mathematica,Worcester Polytechnic Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantum mechanics,Bohr–Einstein debates,0,3482,197.691358,283.1769912,320.3975469,569,84.77777778,1254.443396,357.8330383,2913,112.9135802,971.2664051,37.43549145,4051,282.4691358,1537.620387,678.2305852,0.000135892,0.00120858,1.11E-05,0.033516219,0.024242682,0.003612022,0.01562569,0.071274211,1,1
Quantum mechanics,Bra-ket notation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantum mechanics,Classical mechanics,0,1479,261.48125,189.8977778,259.9887518,9735,42.91509434,199.9842767,267.2817431,8256,218.5661557,10.08649895,7.292991236,11214,304.3963443,389.8820545,527.2704949,5.77E-05,0.003157644,7.41E-06,0.054079962,0.010758987,4.74E-05,0.005239188,0.058616296,1,1
Quantum mechanics,Continuous function,0,43,0,17.66666667,172.9690722,0,0,49.45454545,81.01785714,43,0,31.78787879,91.95121502,43,0,67.12121212,253.9869293,1.68E-06,0,6.89E-07,0.001266318,0,0,0.000436982,0.003644461,0,0
Quantum mechanics,Determinism,0,2579,29.24615385,88.04,18,870,17.61363636,18.31578947,25.42857143,1709,11.63251748,69.72421053,7.428571429,3449,46.85979021,106.3557895,43.42857143,0.000100651,0.000143478,3.44E-06,5.16E-05,0.004178032,8.46E-05,0.000441107,0.001804988,0,0
Quantum mechanics,Frequency,1,904,50.22413793,121.0943396,182.3809524,0,13.375,46.42553191,129.1283333,904,36.84913793,74.66880771,53.25261905,904,63.59913793,167.5198715,311.5092857,3.53E-05,0.000219858,4.73E-06,0.007226723,0,5.65E-05,0.000732391,0.026005242,1,0
Quantum mechanics,Grand Unified Theory,0,3254,28.13636364,90.01369863,92.34649123,0,14.2,98.47368421,123.7644394,3254,13.93636364,8.45998558,31.41794818,3254,42.33636364,188.4873828,216.1109306,0.000126994,4.67E-05,3.51E-06,0.007945621,0,6.84E-05,0.00276856,0.020213746,0,1
Quantum mechanics,List of quantum-mechanical systems with analytical solutions,0,3944,0,780.2769231,380.3365907,0,0,235.3777778,426.4111232,3944,0,544.8991453,46.07453257,3944,0,1015.654701,806.7477139,0.000153923,0,3.05E-05,0.026438106,0,0,0.006445967,0.237962193,1,1
Quantum mechanics,Many-worlds interpretation,0,4584,443.4255319,173.8842105,423.1371974,3094,265.4303797,348.5329341,328.8620485,1490,177.9951522,174.6487236,94.27514881,7678,708.8559117,522.4171447,751.9992459,0.0001789,0.001572973,6.79E-06,0.043529098,0.0102431,0.000878743,0.011383935,0.108636437,1,1
Quantum mechanics,Molecular physics,0,133,20.83333333,145.2247191,117.2054795,0,0,208.6393443,90.38598131,133,20.83333333,63.41462516,26.81949814,133,20.83333333,353.8640634,207.5914608,5.19E-06,4.72E-05,5.67E-06,0.00774916,0,0,0.011366106,0.028790503,1,1
Quantum mechanics,Niels Bohr,0,5844,178.3468208,198.0253165,239.1751152,512,116.8166667,292.7345133,102.5776294,5332,61.53015414,94.70919682,136.5974858,6356,295.1634875,490.7598297,341.7527446,0.000228074,0.002328703,7.73E-06,0.015668893,0.001283546,0.000292851,0.006504175,0.012081458,1,1
Quantum mechanics,Position operator,0,137,14.45454545,24,505.5759717,13,12,35.77777778,469.2814208,124,2.454545455,11.77777778,36.29455097,150,26.45454545,59.77777778,974.8573925,5.35E-06,1.20E-05,9.37E-07,0.021597599,0.002025869,0.001870033,0.000516148,0.275316902,1,0
Quantum mechanics,Princeton University Press,0,0,13.71428571,0,49.7826087,0,0,0,247.2195122,0,13.71428571,0,197.4369035,0,13.71428571,0,297.0021209,0,7.25E-06,0,0.000172838,0,0,0,0.00638528,0,0
Quantum mechanics,Quantum entanglement,0,16018,55.52713178,291.2654639,253.9257384,8176,100.0666667,475.3497409,295.9865433,7842,44.53953488,184.084277,42.06080492,24194,155.5937984,766.6152049,549.9122817,0.000625135,0.000540627,1.14E-05,0.045421103,0.018376379,0.00022491,0.016747868,0.064245509,1,1
Quantum mechanics,Quantum superposition,0,2948,30.02985075,189.4039409,279.6458472,13342,86.62162162,263.7714286,297.0810263,10394,56.59177088,74.36748768,17.43517916,16290,116.6514724,453.1753695,576.7268735,0.000115052,0.000151856,7.39E-06,0.031764899,0.080354615,0.000521694,0.019488133,0.132709025,1,1
Quantum mechanics,Reductionism,1,922,22.5625,0,0,0,13.33333333,0,0,922,9.229166667,0,0,922,35.89583333,0,0,3.60E-05,2.72E-05,0,0,0,0.000274682,0,0,0,0
Quantum mechanics,Self-adjoint operator,0,1505,24.44444444,138.880597,416.501171,137,10.5,33.46478873,404.7841021,1368,13.94444444,105.4158083,11.7170689,1642,34.94444444,172.3453857,821.285273,5.87E-05,3.32E-05,5.42E-06,0.026845822,0.002955963,0.000226552,0.001006513,0.087365634,1,1
Quantum mechanics,Stephen Hawking,0,859,244.537037,28.36363636,305.8658537,32871,958.0714286,203.4811321,235.5905172,32012,713.5343915,175.1174957,70.27533642,33730,1202.608466,231.8447684,541.4563709,3.35E-05,0.000996646,1.11E-06,0.007571945,0.004143288,0.000120762,0.003031082,0.01536185,1,1
Quantum mechanics,The Feynman Lectures on Physics,0,88,26.64150943,215.6153846,214.7094595,1253,23.85714286,221.9452055,143.6940299,1165,2.784366577,6.329820864,71.01542961,1341,50.49865229,437.5605901,358.4034893,3.43E-06,0.000106571,8.41E-06,0.007195099,0.038148881,0.000726355,0.004539262,0.026973053,1,1
Special relativity,Absolute time and space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special relativity,Aether drag hypothesis,0,275,0,444.6642336,518.8156028,10,0,732.8165138,181.9861111,265,0,288.1522802,336.8294917,285,0,1177.480747,700.8017139,2.30E-05,0,3.71E-05,0.011155419,0.001718213,0,0.012186392,0.003998105,1,0
Special relativity,Algebra of physical space,0,41,0,623.6545455,322.4556962,0,0,518.1666667,212.2777778,41,0,105.4878788,110.1779184,41,0,1141.821212,534.733474,3.43E-06,0,5.21E-05,0.003884641,0,0,0.013715511,0.01123769,1,1
Special relativity,Einstein notation,0,0,39.47619048,294.3833333,245.9222222,0,45.40909091,1160.018182,150.9561404,0,5.932900433,865.6348485,94.96608187,0,84.88528139,1454.401515,396.8783626,0,0.000126418,2.46E-05,0.003375157,0,0.000731426,0.007482449,0.002018236,1,0
Special relativity,Electromagnetic tensor,0,62,0,73.95238095,459.6315789,472,0,49.2345679,192.5485714,410,0,24.71781305,267.0830075,534,0,123.1869489,652.1801504,5.18E-06,0,6.18E-06,0.013317332,0.008332892,0,0.001592038,0.01345168,0,1
Special relativity,Fine structure,0,59,0,10,30.525,1182,0,41.92857143,20.92857143,1123,0,31.92857143,9.596428571,1241,0,51.92857143,51.45357143,4.93E-06,0,8.35E-07,0.000372391,0.037834896,0,0.000531259,0.001060707,0,0
Special relativity,Four-acceleration,0,47,0,467.1923077,1782.963855,0,0,1114.979167,406.4098361,47,0,647.786859,1376.554019,47,0,1582.171474,2189.373691,3.93E-06,0,3.90E-05,0.045134058,0,0,0.057786005,0.040151335,1,1
Special relativity,Four-momentum,1,525,0,430.9527559,710.7410072,491,0,257.3888889,275.2547771,34,0,173.563867,435.4862301,1016,0,688.3416448,985.9957843,4.39E-05,0,3.60E-05,0.015065374,0.011179672,0,0.016342786,0.021777111,1,1
Special relativity,Four-vector,0,777,0,614.4458599,1006.576923,791,0,595.8993289,289.1704036,14,0,18.54653101,717.4065195,1568,0,1210.345189,1295.747327,6.49E-05,0,5.13E-05,0.023945578,0.024283171,0,0.028917071,0.021001671,1,1
Special relativity,Frame of reference,0,914,23.44444444,51.5,97.54761905,268,23.76470588,79.87096774,133.3461538,646,0.320261438,28.37096774,35.7985348,1182,47.20915033,131.3709677,230.8937729,7.64E-05,3.22E-05,4.30E-06,0.000624769,0.001249155,0.000110768,0.002331388,0.003264507,0,1
Special relativity,Galileo Galilei,0,962,97.82608696,18.22580645,120.9935065,414,159.9649123,31,167.8309859,548,62.13882532,12.77419355,46.83747942,1376,257.7909992,49.22580645,288.8244924,8.04E-05,0.000686225,1.52E-06,0.002841427,0.000368132,0.000142242,0.000181877,0.0033291,0,1
Special relativity,Gravitation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special relativity,Günter Nimtz,0,0,0,53.38095238,124.8387097,0,0,52.46511628,279.5,0,0,0.915836102,154.6612903,0,0,105.8460687,404.3387097,0,0,4.46E-06,0.000590153,0,0,0.000278806,0.001947288,0,0
Special relativity,Gustav Herglotz,0,26,0,101.1071429,2638.325,0,0,2497.78125,481.9626168,26,0,2396.674107,2156.362383,26,0,2598.888393,3120.287617,2.17E-06,0,8.45E-06,0.032186372,0,0,0.107446327,0.069324113,0,1
Special relativity,Invariant (physics),0,8395,0,11,521.9142857,0,0,99.92,172.9493671,8395,0,88.92,348.9649186,8395,0,110.92,694.8636528,0.000701302,0,9.19E-07,0.002785614,0,0,0.009248427,0.050584969,1,1
Special relativity,Kip Thorne,0,41,13.83333333,0,196.6170213,0,20.6875,0,59.99019608,41,6.854166667,0,136.6268252,41,34.52083333,0,256.6072174,3.43E-06,1.27E-05,0,0.004227601,0,9.87E-05,0,0.000693507,0,0
Special relativity,Mechanics,1,0,160.1111111,315.1410256,168.456446,0,103.36,141.7848101,241.9365559,0,56.75111111,173.3562155,73.4801099,0,263.4711111,456.9258358,410.3930019,0,0.000659233,2.63E-05,0.007372644,0,0.000481701,0.002986888,0.010677306,0,1
Special relativity,Nuclide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special relativity,Observer (special relativity),0,0,0,31.33333333,1015.888889,0,0,14.875,263.4411765,0,0,16.45833333,752.4477124,0,0,46.20833333,1279.330065,0,0,2.62E-06,0.009759791,0,0,0.00024732,0.037231014,0,0
Special relativity,Particle accelerator,0,89,27.15,14.64285714,125.4830508,0,0,103.4347826,123.7590361,89,27.15,88.79192547,1.724014703,89,27.15,118.0776398,249.242087,7.43E-06,8.28E-05,1.22E-06,0.004515968,0,0,0.000722736,0.003120614,0,1
Special relativity,Poynting vector,0,0,0,53.38095238,188.9384615,0,0,53.82352941,169.8648649,0,0,0.442577031,19.07359667,0,0,107.2044818,358.8033264,0,0,4.46E-06,0.001872783,0,0,0.000852105,0.002926493,0,0
Special relativity,Relativity of simultaneity,0,9657,16,50.17391304,132.4482759,2553,13.5,71.73913043,213.3793103,7104,2.5,21.56521739,80.93103448,12210,29.5,121.9130435,345.8275862,0.000806727,2.44E-06,4.19E-06,0.000585731,0.06913266,0.000365566,0.001487628,0.005579057,0,1
Special relativity,String theory,0,329,39.90322581,30.03529412,150.8811881,0,89.86,131.3723404,117.6238095,329,49.95677419,101.3370463,33.2573786,329,129.7632258,161.4076345,268.5049976,2.75E-05,0.000188636,2.51E-06,0.009295446,0,6.88E-05,0.001405053,0.005620894,0,1
Special relativity,Theory of relativity,1,3224,3451.442623,534.7096774,419.5654281,79929,771.68,524.8571429,266.954698,76705,2679.762623,9.852534562,152.6107301,83153,4223.122623,1059.56682,686.5201261,0.000269327,0.032105855,4.47E-05,0.03960446,0.12402284,0.001197387,0.009533569,0.008975163,1,1
Special relativity,Time dilation,0,23402,15.22222222,74.95121951,2848.567568,10209,31.5,1141.232877,531.6216216,13193,16.27777778,1066.281657,2316.945946,33611,46.72222222,1216.184096,3380.189189,0.001954958,2.09E-05,6.26E-06,0.032144894,0.021389108,6.60E-05,0.028443504,0.01343137,1,1
Special relativity,Velocity,1,0,0,90.85416667,238.0642202,0,0,67.88421053,47.5974026,0,0,22.96995614,190.4668176,0,0,158.7383772,285.6616228,0,0,7.59E-06,0.003957076,0,0,0.002697629,0.001533076,0,0
Speed of light,Albert Abraham Michelson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed of light,Andromeda Galaxy,0,8270,10,178.1891892,280.1158879,0,28.90909091,291.9677419,265.9344894,8270,18.90909091,113.7785527,14.18139845,8270,38.90909091,470.1569311,546.0503773,0.001196109,5.28E-07,2.58E-05,0.00791854,0,4.47E-05,0.003721132,0.018914692,1,1
Speed of light,Barycentric Dynamical Time,0,0,0,129.8333333,424.2954545,0,0,84.10344828,556.3257919,0,0,45.72988506,132.0303373,0,0,213.9367816,980.6212464,0,0,1.88E-05,0.013810286,0,0,0.000378149,0.057186535,1,1
Speed of light,Capacitor,0,12,19.5,15.33333333,91.67177243,0,34.53703704,14.45454545,92.44158076,12,15.03703704,0.878787879,0.769808327,12,54.03703704,29.78787879,184.1133532,1.74E-06,2.06E-06,2.22E-06,0.002213632,0,9.42E-05,2.08E-05,0.007027635,0,0
Speed of light,Field (physics),0,1328,21.13333333,42.61363636,196.1788756,0,13,23.63829787,148.4153713,1328,8.133333333,18.97533849,47.76350431,1328,34.13333333,66.25193424,344.594247,0.000192072,3.35E-05,6.16E-06,0.012169533,0,0.000141668,0.00026377,0.020401785,1,0
Speed of light,Gravitational wave,0,5781,195.1195652,148.9212963,276.8550198,2924,92.30357143,170.2148541,210.4305718,2857,102.8159938,21.29355782,66.42444805,8705,287.4231366,319.1361504,487.2855916,0.00083612,0.000948511,2.15E-05,0.044295729,0.009856069,0.000311132,0.003174701,0.0356873,1,1
Speed of light,Higgs mechanism,0,161,24.5,11,193.3922734,0,22.13333333,14.46153846,122.0457143,161,2.366666667,3.461538462,71.34655912,161,46.63333333,25.46153846,315.4379877,2.33E-05,1.81E-05,1.59E-06,0.006877138,0,0.000224456,8.22E-05,0.00933827,1,0
Speed of light,International System of Units,0,1862,204.6734694,117.6703297,202.6676783,3652,182.4015748,78.63076923,164.9283604,1790,22.27189458,39.03956044,37.73931789,5514,387.0750442,196.3010989,367.5960387,0.000269305,0.001589763,1.70E-05,0.014114109,0.003014656,0.000150569,0.003390893,0.049385667,1,1
Speed of light,Isaac Newton,0,111,378.4354839,15.8,131.5597015,0,404.1946903,58.5862069,122.1460317,111,25.75920639,42.7862069,9.413669747,111,782.6301741,74.3862069,253.7057332,1.61E-05,0.002479517,2.29E-06,0.00279449,0,3.08E-05,0.000336332,0.007616656,1,1
Speed of light,Louis Essen,0,316,0,110.8831169,413.7146814,0,0,127.8082192,387.7282492,316,0,16.92510229,25.98643225,316,0,238.6913361,801.4429306,4.57E-05,0,1.60E-05,0.015783078,0,0,0.001201916,0.046501786,1,0
Speed of light,Quantum tunnelling,0,144,0,114.3380282,323.8296296,453,0,188.4615385,225.4449715,309,0,74.12351029,98.38465809,597,0,302.7995666,549.2746012,2.08E-05,0,1.65E-05,0.0161697,0.001225553,0,0.002773917,0.033629355,1,1
Speed of light,Relative permittivity,0,695,10,291.5762712,85.99065421,0,14.78571429,47.52542373,49.45936396,695,4.785714286,244.0508475,36.53129025,695,24.78571429,339.1016949,135.4500182,0.000100519,5.28E-07,4.22E-05,0.000972341,0,8.34E-05,0.002041418,0.010190345,1,0
Velocity,Absolute value,0,1599,0,36.77272727,55.20567376,0,0,34.42424242,37.84090909,1599,0,2.348484848,17.36476467,1599,0,71.1969697,93.04658285,0.000747048,0,1.72E-05,0.006512124,0,0,0.000388719,0.001139466,0,0
Velocity,Classical mechanics,0,4414,133.1,217.0921053,107.038009,1469,69.16666667,306.1891892,180.625711,2945,63.93333333,89.09708393,73.58770199,5883,202.2666667,523.2812945,287.6637201,0.002062206,0.004454078,0.000101425,0.049475491,0.001623518,7.64E-05,0.001866649,0.013080052,1,1
Velocity,Four-velocity,0,954,0,18.93333333,147.5600677,0,0,16.15384615,184.373057,954,0,2.779487179,36.81298931,954,0,35.08717949,331.9331247,0.000445706,0,8.85E-06,0.03647927,0,0,5.50E-05,0.027937856,1,0
Velocity,Hypervelocity,0,1302,0,22.125,225.5916955,269,0,121.6818182,184.5606796,1033,0,99.55681818,41.03101589,1571,0,143.8068182,410.1523751,0.00060829,0,1.03E-05,0.027271609,0.010796709,0,0.005013156,0.071198232,1,1
Velocity,Minkowski space,0,147,109,193.8703704,132.1165501,0,17.86666667,53.38596491,112.5144928,147,91.13333333,140.4844055,19.60205736,147,126.8666667,247.2563353,244.6310429,6.87E-05,0.001231062,9.06E-05,0.023708514,0,0.00012353,0.000861124,0.013442359,1,0
Velocity,Phase velocity,0,517,0,0,195.4714286,456,0,0,185.1068249,61,0,0,10.36460365,973,0,0,380.5782535,0.000241541,0,0,0.017170874,0.005559755,0,0,0.071356915,1,1
Velocity,Polar coordinate system,0,294,10,36.77272727,137.9428571,15,0,19.41666667,36.42857143,279,10,17.35606061,101.5142857,309,10,56.18939394,174.3714286,0.000137356,4.18E-06,1.72E-05,0.01413693,0.000152944,0,6.41E-05,0.001052628,1,0
