A,B,result,weight1,weight2,weight3,weight4,backwardweight1,backwardweight2,backwardweight3,backwardweight4,Diff1,Diff2,Diff3,Diff4,SUM1,SUM2,SUM3,SUM4,Normalized_weight1,Normalized_weight2,Normalized_weight3,Normalized_weight4,Normalized_backward_weight1,Normalized_backward_weight2,Normalized_backward_weight3,Normalized_backward_weight4,Weight_greater_than_mean,Backward_weight_greater_than_mean
Mass,Kinetic_energy,0,994,16.27272727,84.36170213,84.36170213,3705,114.9655172,63.40350877,63.40350877,2711,98.69278997,20.95819336,20.95819336,4699,131.2382445,147.7652109,147.7652109,0.000131276,0.001422093,1.11E-05,0.048699504,0.001472258,4.57E-05,0.002012383,0.002012383,1,1
Mass,Le_Sage's_theory_of_gravitation,0,0,0,128.1428571,128.1428571,0,0,302.3606557,302.3606557,0,0,174.2177986,174.2177986,0,0,430.5035129,430.5035129,0,0,1.69E-05,0.066103589,0,0,0.012809952,0.025619905,1,1
Mass,Length,0,270,0,130.3552632,130.3552632,468,0,53.48181818,53.48181818,198,0,76.87344498,76.87344498,738,0,183.8370813,183.8370813,3.57E-05,0,1.72E-05,0.081120805,0.000153736,0,0.004009845,0.00801969,1,0
Mass,Mechanical_energy,0,0,0,39.71666667,39.71666667,0,0,72.22321429,72.22321429,0,0,32.50654762,32.50654762,0,0,111.939881,111.939881,0,0,5.25E-06,0.019512555,0,0,0.00289222,0.005784439,0,1
Mass,Normal_force,0,0,49.04166667,12,12,0,0,11.75,11.75,0,49.04166667,0.25,0.25,0,49.04166667,23.75,23.75,0,0,1.58E-06,0.000589553,0,0,0.000143618,0.000430855,0,0
Mass,Physics,1,2128,1185.202703,136.6626506,136.6626506,146,18.33333333,451.4044944,451.4044944,1982,1166.869369,314.7418438,314.7418438,2274,1203.536036,588.067145,588.067145,0.000281042,0.00266862,1.80E-05,0.092879105,1.46E-06,1.84E-07,0.003386537,0.006773074,1,1
Mass,Planet,0,0,1237.581081,122.6052632,122.6052632,0,0,94.77987421,94.77987421,0,1237.581081,27.82538894,27.82538894,0,1237.581081,217.3851374,217.3851374,0,0,1.62E-05,0.019074484,0,0,0.000951987,0.000951987,1,0
Mass,Potential_energy,0,10,30.94117647,150.6790123,150.6790123,2009,61.80769231,150.1391304,150.1391304,1999,30.86651584,0.539881911,0.539881911,2019,92.74886878,300.8181428,300.8181428,1.32E-06,1.46E-05,1.99E-05,0.14990604,0.00054294,1.67E-05,0.003604235,0.010812706,1,1
Mass,Projectile_motion,0,0,0,175.1734694,175.1734694,0,0,125.8817204,125.8817204,0,0,49.29174896,49.29174896,0,0,301.0551898,301.0551898,0,0,2.31E-05,0.210851044,0,0,0.005928673,0.017786018,1,1
Mass,Torque,0,0,75.12698413,75.64383562,75.64383562,0,11.5,176.28125,176.28125,0,63.62698413,100.6374144,100.6374144,0,86.62698413,251.9250856,251.9250856,0,0,9.99E-06,0.067823118,0,3.14E-06,0.00242173,0.00726519,1,1
Mass,Velocity,0,291,498.1076923,109.3877551,109.3877551,328,20.11111111,53.44117647,53.44117647,37,477.9965812,55.94657863,55.94657863,619,518.2188034,162.8289316,162.8289316,3.84E-05,0.000279444,1.44E-05,0.087777837,4.34E-05,2.66E-06,0.002280164,0.004560327,1,0
Mass,Wave,0,0,23.4,39.55102041,39.55102041,0,52.1875,71.64646465,71.64646465,0,28.7875,32.09544424,32.09544424,0,75.5875,111.1974851,111.1974851,0,0,5.22E-06,0.031737584,0,5.75E-06,0.000559222,0.001118445,0,0
Mass,Wavelength,0,0,0,63.68965517,63.68965517,0,0,42.95454545,42.95454545,0,0,20.73510972,20.73510972,0,0,106.6442006,106.6442006,0,0,8.41E-06,0.007561831,0,0,0.000202958,0.000202958,0,0
Mechanical_energy,Collision,0,0,56.55769231,141.0227273,141.0227273,0,0,22,0,0,56.55769231,119.0227273,141.0227273,0,56.55769231,163.0227273,141.0227273,0,0,0.000212783,18615,0,0,9.13E-05,0,1,0
Mechanical_energy,Displacement_(vector),1,0,35.95454545,0,0,0,0,0,0,0,35.95454545,0,0,0,35.95454545,0,0,0,0,0,0,0,0,0,0,0,0
Mechanical_energy,Distance,1,0,74.72,0,0,0,0,0,0,0,74.72,0,0,0,74.72,0,0,0,0,0,0,0,0,0,0,0,0
Mechanical_energy,Energy,1,1808,155.3184358,87.975,87.975,10811,0,40.60869565,0,9003,155.3184358,47.36630435,87.975,12619,155.3184358,128.5836957,87.975,0.002728015,0,0.000132742,14076,0.000409634,0,0.000391388,0,1,0
Mechanical_energy,Energy_level,0,0,24.5,156.0338983,156.0338983,0,0,215.4680851,0,0,24.5,59.4341868,156.0338983,0,24.5,371.5019834,156.0338983,0,0,0.000235433,9206,0,0,0.002381986,0,1,0
Mechanical_energy,Euclidean_vector,1,0,118.4117647,21.86666667,21.86666667,0,0,0,0,0,118.4117647,21.86666667,21.86666667,0,118.4117647,21.86666667,21.86666667,0,0,3.30E-05,656,0,0,0,0,1,0
Mechanical_energy,Force,1,0,82.12307692,0,0,0,0,0,0,0,82.12307692,0,0,0,82.12307692,0,0,0,0,0,0,0,0,0,0,0,0
Mechanical_energy,Gravitational_field,0,0,80.60714286,11,11,0,0,0,0,0,80.60714286,11,11,0,80.60714286,11,11,0,0,1.66E-05,22,0,0,0,0,1,0
Mechanical_energy,Kinetic_energy,1,6630,216.2713568,81.93269231,81.93269231,588,0,207.2040816,0,6042,216.2713568,125.2713893,81.93269231,7218,216.2713568,289.1367739,81.93269231,0.010003727,0,0.000123625,25563,0.000233654,0,0.002826747,0,1,1
Mechanical_energy,Mass,1,0,72.22321429,0,0,0,0,0,0,0,72.22321429,0,0,0,72.22321429,0,0,0,0,0,0,0,0,0,0,0,0
Mechanical_energy,Motion_(physics),1,0,137.2352941,0,0,0,0,0,0,0,137.2352941,0,0,0,137.2352941,0,0,0,0,0,0,0,0,0,0,0,0
Mechanical_energy,Physics,1,0,149.5681818,57.51851852,57.51851852,0,0,334.9310345,0,0,149.5681818,277.412516,57.51851852,0,149.5681818,392.449553,57.51851852,0,0,8.68E-05,7765,0,0,0.000818754,0,1,0
Mechanical_energy,Position_(vector),1,0,95.72093023,0,0,0,0,0,0,0,95.72093023,0,0,0,95.72093023,0,0,0,0,0,0,0,0,0,0,0,0
Mechanical_energy,Potential_energy,1,7653,356.5583333,113.6727273,113.6727273,572,0,211.4912281,0,7081,356.5583333,97.8185008,113.6727273,8225,356.5583333,325.1639553,113.6727273,0.011547288,0,0.000171516,12504,0.000154585,0,0.002516452,0,1,1
Mechanical_energy,Velocity,1,633,324.4393939,23.12121212,23.12121212,0,0,0,0,633,324.4393939,23.12121212,23.12121212,633,324.4393939,23.12121212,23.12121212,0.000955107,0,3.49E-05,2289,0,0,0,0,1,0
Mechanical_energy,Work_(physics),1,106,110.5818182,57.51851852,57.51851852,0,0,334.9310345,0,106,110.5818182,277.412516,57.51851852,106,110.5818182,392.449553,57.51851852,0.000159939,0,8.68E-05,6212,0,0,0.003745915,0,1,0
Mirror_image,Distance,0,0,34,0,0,0,0,0,0,0,34,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
Mirror_image,Geometrical_optics,0,332,39.04166667,28.1,0,0,0,15.5,0,332,39.04166667,12.6,0,332,39.04166667,43.6,0,0.001697888,0,0.000143707,0,0,0,6.91E-05,0,0,0
Mirror_image,Length,0,0,153.4444444,0,0,0,0,0,0,0,153.4444444,0,0,0,153.4444444,0,0,0,0,0,0,0,0,0,0,0,0
Mirror_image,Light,1,0,32,28.1,0,0,0,15.5,0,0,32,12.6,0,0,32,43.6,0,0,0,0.000143707,0,0,0,1.22E-05,0,0,0
Mirror_image,Physics,1,0,34.47368421,0,0,0,0,0,0,0,34.47368421,0,0,0,34.47368421,0,0,0,0,0,0,0,0,0,0,0,0
Mirror_image,Plane_mirror,1,989,202.4137931,28.64285714,0,1022,0,69.58333333,0,33,202.4137931,40.94047619,0,2011,202.4137931,98.22619048,0,0.005057866,0,0.000146483,0,0.006266517,0,0.001120466,0,1,1
Mirror_image,Reflection_(physics),1,1209,75.98333333,58.23809524,0,265,0,51.10526316,0,944,75.98333333,7.13283208,0,1474,75.98333333,109.3433584,0,0.006182973,0,0.000297837,0,0.000134413,0,0.000754944,0,1,0
Mirror_image,Wave,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motion_(physics),Acceleration,0,6787,0,223.5581395,0,0,0,179.6349206,0,6787,0,43.9232189,0,6787,0,403.1930602,0,0.00116269,0,3.83E-05,0,0,0,0.00345925,0,1,0
Motion_(physics),Displacement_(vector),0,9250,0,0,0,0,0,0,0,9250,0,0,0,9250,0,0,0,0.00158463,0,0,0,0,0,0,0,0,0
Motion_(physics),Distance,0,4838,0,219.7241379,0,0,0,308.25,0,4838,0,88.52586207,0,4838,0,527.9741379,0,0.000828804,0,3.76E-05,0,0,0,0.001827489,0,1,0
Motion_(physics),Doppler_effect,0,0,0,192.6111111,0,0,0,218.4210526,0,0,0,25.80994152,0,0,0,411.0321637,0,0,0,3.30E-05,0,0,0,0.000733389,0,0,0
Motion_(physics),Elastic_collision,0,0,0,20.06666667,0,0,0,166.4166667,0,0,0,146.35,0,0,0,186.4833333,0,0,0,3.44E-06,0,0,0,0.001268834,0,0,0
Motion_(physics),Electric_potential,0,0,0,251.5862069,0,0,0,18.5,0,0,0,233.0862069,0,0,0,270.0862069,0,0,0,4.31E-05,0,0,0,4.81E-05,0,0,0
Motion_(physics),Electric_potential_energy,0,0,0,33.93333333,0,0,0,18.5,0,0,0,15.43333333,0,0,0,52.43333333,0,0,0,5.81E-06,0,0,0,8.50E-05,0,0,0
Motion_(physics),Electrostatics,0,0,0,149.4090909,0,0,0,448.7407407,0,0,0,299.3316498,0,0,0,598.1498316,0,0,0,2.56E-05,0,0,0,0.002146244,0,0,0
Motion_(physics),Energy,0,492,0,81.48717949,0,229,0,217.6578947,0,263,0,136.1707152,0,721,0,299.1450742,0,8.43E-05,0,1.40E-05,0,8.68E-06,0,0.001155308,0,1,1
Motion_(physics),Equations_of_motion,0,103,0,217.3410405,0,445,0,232.0821918,0,342,0,14.74115132,0,548,0,449.4232322,0,1.76E-05,0,3.72E-05,0,0.000509223,0,0.00318695,0,1,1
Motion_(physics),Field_(physics),0,102,0,116.1034483,0,0,0,17.64,0,102,0,98.46344828,0,102,0,133.7434483,0,1.75E-05,0,1.99E-05,0,0,0,5.24E-05,0,1,0
Motion_(physics),Force,0,2260,0,484.7857143,0,5647,0,0,0,3387,0,484.7857143,0,7907,0,484.7857143,0,0.000387164,0,8.30E-05,0,0.000264515,0,0,0,1,0
Motion_(physics),Frame_of_reference,0,5960,0,255.25,0,0,0,314.9545455,0,5960,0,59.70454545,0,5960,0,570.2045455,0,0.001021015,0,4.37E-05,0,0,0,0.003262154,0,1,0
Motion_(physics),Free_fall,0,0,0,100.3636364,0,0,0,410.5384615,0,0,0,310.1748252,0,0,0,510.9020979,0,0,0,1.72E-05,0,0,0,0.002204405,0,0,0
Motion_(physics),Gravitational_acceleration,0,0,0,395.5357143,0,0,0,484.2142857,0,0,0,88.67857143,0,0,0,879.75,0,0,0,6.78E-05,0,0,0,0.004045317,0,0,0
Motion_(physics),Gravity,0,290,0,114.9210526,0,0,0,214.1746032,0,290,0,99.25355054,0,290,0,329.0956558,0,4.97E-05,0,1.97E-05,0,0,0,0.000557317,0,1,0
Motion_(physics),Gravity_of_Earth,0,0,0,292.7826087,0,0,0,72.07692308,0,0,0,220.7056856,0,0,0,364.8595318,0,0,0,5.02E-05,0,0,0,0.00011529,0,0,0
Motion_(physics),Inertial_frame_of_reference,0,1047,0,280.0701754,0,0,0,162.5,0,1047,0,117.5701754,0,1047,0,442.5701754,0,0.000179363,0,4.80E-05,0,0,0,0.001372057,0,1,0
Motion_(physics),Kinetic_energy,0,361,0,228.1130435,0,2329,0,201.1904762,0,1968,0,26.92256729,0,2690,0,429.3035197,0,6.18E-05,0,3.91E-05,0,0.000925476,0,0.00352891,0,1,1
Motion_(physics),Le_Sage's_theory_of_gravitation,0,0,0,100.3636364,0,0,0,410.5384615,0,0,0,310.1748252,0,0,0,510.9020979,0,0,0,1.72E-05,0,0,0,0.003706718,0,0,0
Motion_(physics),Mass,0,929,0,247.7592593,0,988,0,448.7407407,0,59,0,200.9814815,0,1917,0,696.5,0,0.000159148,0,4.24E-05,0,0.000109324,0,0.001772642,0,1,1
Motion_(physics),Mechanical_energy,0,0,0,198.7419355,0,0,0,137.2352941,0,0,0,61.50664137,0,0,0,335.9772296,0,0,0,3.40E-05,0,0,0,0.001668327,0,0,0
Motion_(physics),Motion_graphs_and_derivatives,0,0,0,284.2181818,0,0,0,121.4090909,0,0,0,162.8090909,0,0,0,405.6272727,0,0,0,4.87E-05,0,0,0,0.001355652,0,0,0
Motion_(physics),Newton's_laws_of_motion,0,2311,0,210.8956522,0,167,0,189.0576923,0,2144,0,21.83795987,0,2478,0,399.9533445,0,0.0003959,0,3.61E-05,0,0.000197022,0,0.002020194,0,1,1
Motion_(physics),Non-inertial_reference_frame,0,69,0,191.631068,0,0,0,192.3235294,0,69,0,0.692461451,0,69,0,383.9545974,0,1.18E-05,0,3.28E-05,0,0,0,0.001439117,0,0,0
Motion_(physics),Physics,1,4288,0,102.7659574,0,6779,0,204.1666667,0,2491,0,101.4007092,0,11067,0,306.9326241,0,0.000734583,0,1.76E-05,0,6.79E-05,0,0.000619566,0,1,1
Motion_(physics),Planet,0,323,0,19.125,0,0,0,0,0,323,0,19.125,0,323,0,19.125,0,5.53E-05,0,3.28E-06,0,0,0,0,0,0,0
Motion_(physics),Potential_energy,0,73,0,90,0,0,0,174.4594595,0,73,0,84.45945946,0,73,0,264.4594595,0,1.25E-05,0,1.54E-05,0,0,0,0.001347466,0,0,0
Motion_(physics),Power_(physics),0,333,0,186.9322034,0,0,0,189.6744186,0,333,0,2.742215215,0,333,0,376.606622,0,5.70E-05,0,3.20E-05,0,0,0,0.002225706,0,1,0
Motion_(physics),Projectile_motion,0,1985,0,208.5230769,0,544,0,136,0,1441,0,72.52307692,0,2529,0,344.5230769,0,0.000340053,0,3.57E-05,0,0.000688734,0,0.001652959,0,1,1
Motion_(physics),Refractive_index,0,0,0,55.16,0,0,0,0,0,0,0,55.16,0,0,0,55.16,0,0,0,9.45E-06,0,0,0,0,0,0,0
Motion_(physics),Relative_velocity,0,5025,0,432,0,0,0,180.0714286,0,5025,0,251.9285714,0,5025,0,612.0714286,0,0.000860839,0,7.40E-05,0,0,0,0.017666928,0,1,0
Motion_(physics),Shock_wave,0,0,0,30.44444444,0,0,0,18.5,0,0,0,11.94444444,0,0,0,48.94444444,0,0,0,5.22E-06,0,0,0,6.33E-05,0,0,0
Motion_(physics),Speed,0,5746,0,126.826087,0,0,0,67.06666667,0,5746,0,59.75942029,0,5746,0,193.8927536,0,0.000984355,0,2.17E-05,0,0,0,0.000598283,0,1,0
Motion_(physics),Temperature,0,57,0,14.4,0,0,0,0,0,57,0,14.4,0,57,0,14.4,0,9.76E-06,0,2.47E-06,0,0,0,0,0,0,0
Motion_(physics),Velocity,0,5973,0,299.6883117,0,2521,0,89.875,0,3452,0,209.8133117,0,8494,0,389.5633117,0,0.001023242,0,5.13E-05,0,0.000333341,0,0.000902277,0,1,1
Motion_(physics),Work_(physics),0,80,0,222.7115385,0,0,0,350.4,0,80,0,127.6884615,0,80,0,573.1115385,0,1.37E-05,0,3.82E-05,0,0,0,0.004729733,0,1,0
Motion_graphs_and_derivatives,Acceleration,0,344,247.8690476,25.23076923,25.23076923,0,0,42.95238095,0,344,247.8690476,17.72161172,25.23076923,344,247.8690476,68.18315018,25.23076923,0.022083842,0,0.001619745,328,0,0,0.000275713,0,1,0
Motion_graphs_and_derivatives,Displacement_(vector),1,294,49.578125,0,0,214,0,0,0,80,49.578125,0,0,508,49.578125,0,0,0.018873981,0,0,0,0.000293724,0,0,0,0,0
Motion_graphs_and_derivatives,Distance,1,0,32.02631579,0,0,0,0,0,0,0,32.02631579,0,0,0,32.02631579,0,0,0,0,0,0,0,0,0,0,0,0
Motion_graphs_and_derivatives,Euclidean_vector,1,0,108.3518519,21.72727273,21.72727273,0,0,42.95238095,0,0,108.3518519,21.22510823,21.72727273,0,108.3518519,64.67965368,21.72727273,0,0,0.00139483,478,0,0,0.00014811,0,1,0
Motion_graphs_and_derivatives,Motion_(physics),1,0,121.4090909,0,0,0,0,0,0,0,121.4090909,0,0,0,121.4090909,0,0,0,0,0,0,0,0,0,0,0,0
Motion_graphs_and_derivatives,Physics,1,0,115,56,56,0,0,0,0,0,115,56,56,0,115,56,56,0,0,0.003595044,112,0,0,0,0,1,0
Motion_graphs_and_derivatives,Position_(vector),1,0,146.4347826,0,0,0,0,0,0,0,146.4347826,0,0,0,146.4347826,0,0,0,0,0,0,0,0,0,0,0,0
Motion_graphs_and_derivatives,Velocity,1,366,271.6862745,19,19,1316,0,0,0,950,271.6862745,19,19,1682,271.6862745,19,19,0.02349618,0,0.001219747,361,0.000174009,0,0,0,1,0
Newton's_law_of_universal_gravitation,Coulomb's_law,0,3713,91.23529412,146.4777778,0,3282,0,531.4308943,0,431,91.23529412,384.9531165,0,6995,91.23529412,677.9086721,0,0.001754466,0,6.92E-05,0,0.002730483,0,0.010325984,0,1,1
Newton's_law_of_universal_gravitation,Distance,1,0,20.18918919,0,0,0,0,0,0,0,20.18918919,0,0,0,20.18918919,0,0,0,0,0,0,0,0,0,0,0,0
Newton's_law_of_universal_gravitation,Electric_field,0,0,112.1904762,53.66666667,0,0,0,35.45714286,0,0,112.1904762,18.20952381,0,0,112.1904762,89.12380952,0,0,0,2.54E-05,0,0,0,0.00030322,0,0,0
Newton's_law_of_universal_gravitation,Energy,0,0,114.3758389,74.0952381,0,0,0,19.5,0,0,114.3758389,54.5952381,0,0,114.3758389,93.5952381,0,0,0,3.50E-05,0,0,0,5.45E-05,0,0,0
Newton's_law_of_universal_gravitation,Field_(physics),0,0,52.10526316,48.90697674,48.90697674,0,0,43.60344828,0,0,52.10526316,5.303528468,48.90697674,0,52.10526316,92.51042502,48.90697674,0,0,2.31E-05,4206,0,0,0.000300213,0,0,0
Newton's_law_of_universal_gravitation,Force,1,1403,80.408,0,0,477,0,0,0,926,80.408,0,0,1880,80.408,0,0,0.000662945,0,0,0,2.23E-05,0,0,0,0,0
Newton's_law_of_universal_gravitation,Free_fall,0,279,49.30357143,160.8333333,160.8333333,129,0,577.2755102,0,150,49.30357143,416.4421769,160.8333333,408,49.30357143,738.1088435,160.8333333,0.000131833,0,7.60E-05,40530,6.26E-05,0,0.023367028,0,1,1
Newton's_law_of_universal_gravitation,Gravitational_acceleration,0,873,29.93333333,19.57142857,19.57142857,3316,0,36,0,2443,29.93333333,16.42857143,19.57142857,4189,29.93333333,55.57142857,19.57142857,0.00041251,0,9.25E-06,411,0.004328434,0,0.000622999,0,1,0
Newton's_law_of_universal_gravitation,Gravitational_constant,0,30870,178.9265537,120.257732,120.257732,12788,0,589.9807692,0,18082,178.9265537,469.7230373,120.257732,43658,178.9265537,710.2385012,120.257732,0.014586682,0,5.68E-05,23330,0.014835422,0,0.006114583,0,1,1
Newton's_law_of_universal_gravitation,Gravitational_field,0,1077,59.46808511,109,109,2665,0,699.2898551,0,1588,59.46808511,590.2898551,109,3742,59.46808511,808.2898551,109,0.000508904,0,5.15E-05,36297,0.002893654,0,0.011728748,0,1,1
Newton's_law_of_universal_gravitation,Gravity,1,1674,147.2763636,55.55434783,55.55434783,36083,0,39.52298851,0,34409,147.2763636,16.03135932,55.55434783,37757,147.2763636,95.07733633,55.55434783,0.000790998,0,2.63E-05,10222,0.002411494,0,0.000284049,0,1,0
Newton's_law_of_universal_gravitation,Kilogram,0,0,133.28,79.79166667,79.79166667,0,0,12.14285714,0,0,133.28,67.64880952,79.79166667,0,133.28,91.93452381,79.79166667,0,0,3.77E-05,3830,0,0,4.68E-05,0,1,0
Newton's_law_of_universal_gravitation,Mass,0,1905,151.4222222,63.52631579,0,274,0,32.625,0,1631,151.4222222,30.90131579,0,2179,151.4222222,96.15131579,0,0.00090015,0,3.00E-05,0,3.03E-05,0,0.000190929,0,1,0
Newton's_law_of_universal_gravitation,Physics,1,0,194.1157895,60.9,60.9,0,0,21.125,0,0,194.1157895,39.775,60.9,0,194.1157895,82.025,60.9,0,0,2.88E-05,3654,0,0,5.70E-05,0,1,0
Newton's_law_of_universal_gravitation,Planet,0,12,96.11827957,65.44,65.44,0,0,528.2533333,0,12,96.11827957,462.8133333,65.44,12,96.11827957,593.6933333,65.44,5.67E-06,0,3.09E-05,3272,0,0,0.002502773,0,0,0
Newton's_law_of_universal_gravitation,Telescope,0,0,10.75,0,0,0,0,0,0,0,10.75,0,0,0,10.75,0,0,0,0,0,0,0,0,0,0,0,0
Newton's_law_of_universal_gravitation,Velocity,0,0,134.247191,82.76470588,82.76470588,0,0,15.77272727,0,0,134.247191,66.99197861,82.76470588,0,134.247191,98.53743316,82.76470588,0,0,3.91E-05,1407,0,0,0.000145151,0,1,0
Newton's_laws_of_motion,Collision,0,0,0,218.3571429,218.3571429,0,0,246.5740741,0,0,0,28.21693122,218.3571429,0,0,464.9312169,218.3571429,0,0,7.93E-05,30570,0,0,0.005522875,0,1,0
Newton's_laws_of_motion,Contact_force,0,0,22.16666667,195.86,195.86,0,0,320.7534247,0,0,22.16666667,124.8934247,195.86,0,22.16666667,516.6134247,195.86,0,0,7.11E-05,9793,0,0,0.017741082,0,1,0
Newton's_laws_of_motion,Equations_of_motion,0,35,123.8181818,235.1473684,235.1473684,3332,0,235.955836,0,3297,123.8181818,0.808467541,235.1473684,3367,123.8181818,471.1032044,235.1473684,1.27E-05,0,8.54E-05,178712,0.003812876,0,0.014070211,0,1,1
Newton's_laws_of_motion,Force,1,9428,90.72592593,335.68,335.68,22855,0,534.5,0,13427,90.72592593,198.82,335.68,32283,90.72592593,870.18,335.68,0.003422432,0,0.000121854,25176,0.001070567,0,0.074587358,0,1,1
Newton's_laws_of_motion,Gravitational_field,0,28,33.85714286,249.07,249.07,306,0,547.1878173,0,278,33.85714286,298.1178173,249.07,334,33.85714286,796.2578173,249.07,1.02E-05,0,9.04E-05,74721,0.000332254,0,0.013101408,0,1,1
Newton's_laws_of_motion,Gravity_of_Earth,0,0,20.28571429,179.3050847,179.3050847,0,0,222.9247312,0,0,20.28571429,43.61964644,179.3050847,0,20.28571429,402.2298159,179.3050847,0,0,6.51E-05,42316,0,0,0.002550909,0,1,0
Newton's_laws_of_motion,Inertial_frame_of_reference,0,28468,147.8478261,176.459893,176.459893,2839,0,197.1495017,0,25629,147.8478261,20.68960861,176.459893,31307,147.8478261,373.6093947,176.459893,0.01033409,0,6.41E-05,65996,0.002121917,0,0.008947319,0,1,1
Newton's_laws_of_motion,Kilogram,0,0,183.5102041,87.13636364,87.13636364,0,0,80.38461538,0,0,183.5102041,6.751748252,87.13636364,0,183.5102041,167.520979,87.13636364,0,0,3.16E-05,5751,0,0,0.001149712,0,1,0
Newton's_laws_of_motion,Motion,0,2906,129.047619,200.1518987,0,1866,0,256.5646552,0,1040,129.047619,56.41275644,0,4772,129.047619,456.7165539,0,0.001054899,0,7.27E-05,0,0.016243319,0,0.010205361,0,1,1
Newton's_laws_of_motion,Motion_(physics),1,167,189.0576923,0,0,2311,0,0,0,2144,189.0576923,0,0,2478,189.0576923,0,0,6.06E-05,0,0,0,0.000482504,0,0,0,1,0
Newton's_laws_of_motion,Newton's_law_of_universal_gravitation,0,10272,640.5392157,264.9166667,264.9166667,2733,0,561.3116279,0,7539,640.5392157,296.3949612,264.9166667,13005,640.5392157,826.2282946,264.9166667,0.00372881,0,9.62E-05,95370,0.002195373,0,0.008504429,0,1,1
Newton's_laws_of_motion,Physics,1,0,218.8164557,237.8292683,237.8292683,0,0,258.1414141,0,0,218.8164557,20.31214585,237.8292683,0,218.8164557,495.9706824,237.8292683,0,0,8.63E-05,39004,0,0,0.002154234,0,1,0
Newton's_laws_of_motion,Work_(physics),0,0,43.12820513,314.6333333,314.6333333,0,0,332.3561644,0,0,43.12820513,17.72283105,314.6333333,0,43.12820513,646.9894977,314.6333333,0,0,0.000114214,28317,0,0,0.009356881,0,1,0
Non-inertial_reference_frame,Force,0,0,90.19230769,16.27272727,16.27272727,0,0,0,0,0,90.19230769,16.27272727,16.27272727,0,90.19230769,16.27272727,16.27272727,0,0,0.000103233,358,0,0,0,0,1,0
Non-inertial_reference_frame,Frame_of_reference,1,2503,46.2,0,0,3383,0,0,0,880,46.2,0,0,5886,46.2,0,0,0.015878856,0,0,0,0.015768254,0,0,0,0,0
Non-inertial_reference_frame,Inertial_frame_of_reference,0,11549,140.1311475,71.1015625,71.1015625,5970,0,137.557377,0,5579,140.1311475,66.45581455,71.1015625,17519,140.1311475,208.6589395,71.1015625,0.073266045,0,0.000451063,9101,0.00446208,0,0.002530314,0,1,1
Non-inertial_reference_frame,Motion_(physics),1,0,192.3235294,0,0,0,0,0,0,0,192.3235294,0,0,0,192.3235294,0,0,0,0,0,0,0,0,0,0,0,0
Non-inertial_reference_frame,Physics,1,0,119.797619,0,0,0,0,0,0,0,119.797619,0,0,0,119.797619,0,0,0,0,0,0,0,0,0,0,0,0
Normal_force,Contact_force,1,4172,19.25,57.80769231,57.80769231,1358,0,77.52173913,0,2814,19.25,19.71404682,57.80769231,5530,19.25,135.3294314,57.80769231,0.046739337,0,0.000647625,1503,0.006927688,0,0.002701888,0,1,1
Normal_force,Force,1,0,94.32894737,0,0,0,0,0,0,0,94.32894737,0,0,0,94.32894737,0,0,0,0,0,0,0,0,0,0,0,0
Normal_force,Friction,0,1907,35.04761905,0,0,3279,0,0,0,1372,35.04761905,0,0,5186,35.04761905,0,0,0.021364314,0,0,0,0.003474581,0,0,0,0,0
Normal_force,Physics,1,0,171.7142857,23.76190476,23.76190476,0,0,50.69565217,0,0,171.7142857,26.93374741,23.76190476,0,171.7142857,74.45755694,23.76190476,0,0,0.000266207,499,0,0,9.83E-05,0,1,0
Normal_force,Velocity,0,0,11.5,0,0,0,0,0,0,0,11.5,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0
Ohm,Coulomb,0,3543,73.70833333,79.68421053,0,840,26.36363636,51.3,0,2703,47.34469697,28.38421053,0,4383,100.0719697,130.9842105,0,0.00294156,0.064223755,6.62E-05,0,0.000208877,6.56E-06,0.000884202,0,1,0
Ohm,Electromotive_force,0,983,16.45454545,146.7042254,0,0,0,85.71568627,0,983,16.45454545,60.98853908,0,983,16.45454545,232.4199116,0,0.000816131,0.012052767,0.000121801,0,0,0,0.001939798,0,1,0
Ohm,Kilogram,0,714,10,41.02564103,0,236,23.25,45.79591837,0,478,13.25,4.770277342,0,950,33.25,86.82155939,0,0.000592795,0.008015955,3.41E-05,0,4.03E-05,3.97E-06,0.001234427,0,0,0
Ohm,Metre,0,898,27.27777778,52.75,0,0,0,57.65384615,0,898,27.27777778,4.903846154,0,898,27.27777778,110.4038462,0,0.00074556,0.010476488,4.38E-05,0,0,0,0.000253035,0,0,0
Ohm,Ohm's_law,0,2803,349.8333333,452.5263158,0,3520,125.3214286,110.8627451,0,717,224.5119048,341.6635707,0,6323,475.1547619,563.3890609,0,0.002327178,0.04109859,0.000375708,0,0.005460827,0.00019442,0.006681253,0,1,1
Ohm,Power_(physics),0,0,33.40909091,78.05405405,0,0,13.28571429,95.8974359,0,0,20.12337662,17.84338184,0,0,46.69480519,173.95149,0,0,0,6.48E-05,0,0,3.59E-06,0.002041231,0,0,0
Ohm,Velocity,0,0,14,48.3968254,0,0,0,32,0,0,14,16.3968254,0,0,14,80.3968254,0,0,0,4.02E-05,0,0,0,0.000321256,0,0,0
